Make,Model,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg
Saab,9-7X,290,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,4dr SUV,20,14
Saab,9-7X,300,8,AUTOMATIC,all wheel drive,4,Luxury,Midsize,4dr SUV,19,13
Saab,9-7X,300,8,AUTOMATIC,all wheel drive,4,Luxury,Midsize,4dr SUV,19,13
Saab,9-7X,285,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,4dr SUV,20,14
Saab,9-7X,390,8,AUTOMATIC,all wheel drive,4,Luxury,Midsize,4dr SUV,16,12
Saab,9-7X,390,8,AUTOMATIC,all wheel drive,4,Luxury,Midsize,4dr SUV,16,12
Saab,9-7X,285,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,4dr SUV,20,14
Saab,9-7X,300,8,AUTOMATIC,all wheel drive,4,Luxury,Midsize,4dr SUV,20,14
Saab,9000,225,4,MANUAL,front wheel drive,4,"Hatchback,Factory Tuner,Luxury,Performance",Midsize,4dr Hatchback,25,18
Saab,9000,210,6,AUTOMATIC,front wheel drive,4,"Hatchback,Luxury",Midsize,4dr Hatchback,24,16
Saab,9000,170,4,MANUAL,front wheel drive,4,"Hatchback,Luxury",Midsize,4dr Hatchback,25,18
Saab,9000,200,4,MANUAL,front wheel drive,4,"Hatchback,Luxury",Midsize,4dr Hatchback,25,18
Saab,9000,210,6,AUTOMATIC,front wheel drive,4,"Hatchback,Luxury",Midsize,4dr Hatchback,24,16
Saab,9000,170,4,MANUAL,front wheel drive,4,"Hatchback,Luxury",Midsize,4dr Hatchback,26,18
Saab,9000,225,4,MANUAL,front wheel drive,4,"Hatchback,Factory Tuner,Luxury,Performance",Midsize,4dr Hatchback,26,18
Saab,9000,200,4,MANUAL,front wheel drive,4,"Hatchback,Luxury",Midsize,4dr Hatchback,26,18
Saab,9000,200,4,MANUAL,front wheel drive,4,"Hatchback,Luxury",Midsize,4dr Hatchback,26,18
Saab,9000,225,4,MANUAL,front wheel drive,4,"Hatchback,Luxury",Midsize,4dr Hatchback,25,18
Saab,900,185,4,MANUAL,front wheel drive,2,"Hatchback,Luxury,Performance",Compact,2dr Hatchback,26,18
Saab,900,185,4,MANUAL,front wheel drive,4,"Hatchback,Luxury,Performance",Compact,4dr Hatchback,23,15
Saab,900,150,4,MANUAL,front wheel drive,4,"Hatchback,Luxury",Compact,4dr Hatchback,26,18
Saab,900,170,6,AUTOMATIC,front wheel drive,4,"Hatchback,Luxury",Compact,4dr Hatchback,23,17
Saab,900,185,4,MANUAL,front wheel drive,2,"Luxury,Performance",Compact,Convertible,26,18
Saab,900,170,6,AUTOMATIC,front wheel drive,2,Luxury,Compact,Convertible,23,17
Saab,900,150,4,MANUAL,front wheel drive,2,"Hatchback,Luxury",Compact,2dr Hatchback,26,18
Saab,900,150,4,MANUAL,front wheel drive,2,Luxury,Compact,Convertible,26,18
Saab,900,185,4,MANUAL,front wheel drive,2,"Hatchback,Luxury,Performance",Compact,2dr Hatchback,25,18
Saab,900,170,6,AUTOMATIC,front wheel drive,4,"Hatchback,Luxury",Compact,4dr Hatchback,23,17
Saab,900,150,4,MANUAL,front wheel drive,2,Luxury,Compact,Convertible,26,18
Saab,900,150,4,MANUAL,front wheel drive,2,"Hatchback,Luxury",Compact,2dr Hatchback,26,18
Saab,900,185,4,MANUAL,front wheel drive,2,"Luxury,Performance",Compact,Convertible,25,18
Saab,900,185,4,MANUAL,front wheel drive,2,"Hatchback,Luxury,Performance",Compact,2dr Hatchback,25,18
Saab,900,185,4,MANUAL,front wheel drive,4,"Hatchback,Luxury,Performance",Compact,4dr Hatchback,25,18
Saab,900,185,4,MANUAL,front wheel drive,4,"Hatchback,Luxury,Performance",Compact,4dr Hatchback,25,18
Saab,900,170,6,AUTOMATIC,front wheel drive,2,Luxury,Compact,Convertible,23,17
Saab,900,150,4,MANUAL,front wheel drive,4,"Hatchback,Luxury",Compact,4dr Hatchback,26,18
Saab,900,185,4,MANUAL,front wheel drive,2,"Luxury,Performance",Compact,Convertible,25,18
Saab,900,185,4,MANUAL,front wheel drive,2,"Hatchback,Luxury",Compact,2dr Hatchback,25,18
Saab,900,185,4,MANUAL,front wheel drive,4,"Hatchback,Luxury,Performance",Compact,4dr Hatchback,24,18
Saab,900,185,4,MANUAL,front wheel drive,2,"Luxury,Performance",Compact,Convertible,25,18
Saab,900,185,4,MANUAL,front wheel drive,2,"Hatchback,Luxury,Performance",Compact,2dr Hatchback,24,18
Audi,90,172,6,MANUAL,all wheel drive,4,Luxury,Compact,Sedan,20,15
Audi,90,172,6,MANUAL,front wheel drive,4,Luxury,Compact,Sedan,24,18
Audi,90,172,6,MANUAL,front wheel drive,4,Luxury,Compact,Sedan,24,18
Audi,90,172,6,MANUAL,all wheel drive,4,Luxury,Compact,Sedan,22,17
Audi,90,172,6,MANUAL,front wheel drive,4,Luxury,Compact,Sedan,24,18
Audi,90,172,6,MANUAL,front wheel drive,4,Luxury,Compact,Sedan,24,18
Audi,90,172,6,MANUAL,all wheel drive,4,Luxury,Compact,Sedan,23,17
Audi,90,172,6,MANUAL,front wheel drive,4,Luxury,Compact,Sedan,24,17
Audi,90,172,6,MANUAL,front wheel drive,4,Luxury,Compact,Sedan,24,17
Porsche,911,350,6,MANUAL,rear wheel drive,2,"Luxury,High-Performance",Compact,Convertible,27,19
Porsche,911,430,6,MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Convertible,25,18
Porsche,911,430,6,MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Coupe,26,18
Porsche,911,400,6,MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Coupe,26,18
Porsche,911,400,6,MANUAL,rear wheel drive,2,"Luxury,High-Performance",Compact,Coupe,27,19
Porsche,911,520,6,AUTOMATED_MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Convertible,24,17
Porsche,911,350,6,MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Convertible,26,19
Porsche,911,520,6,AUTOMATED_MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Coupe,24,17
Porsche,911,350,6,MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Coupe,27,19
Porsche,911,350,6,MANUAL,rear wheel drive,2,"Luxury,High-Performance",Compact,Coupe,27,19
Porsche,911,430,6,MANUAL,rear wheel drive,2,"Luxury,High-Performance",Compact,Coupe,26,18
Porsche,911,560,6,AUTOMATED_MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Coupe,24,17
Porsche,911,560,6,AUTOMATED_MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Convertible,24,17
Porsche,911,475,6,AUTOMATED_MANUAL,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Compact,Coupe,20,15
Porsche,911,400,6,MANUAL,rear wheel drive,2,"Luxury,High-Performance",Compact,Convertible,27,19
Porsche,911,400,6,MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Convertible,26,18
Porsche,911,430,6,MANUAL,rear wheel drive,2,"Luxury,High-Performance",Compact,Convertible,25,18
Porsche,911,350,6,MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Coupe,26,18
Porsche,911,400,6,MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Coupe,26,18
Porsche,911,350,6,MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Convertible,26,19
Porsche,911,430,6,MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Coupe,26,18
Porsche,911,400,6,MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Coupe,26,18
Porsche,911,430,6,MANUAL,rear wheel drive,2,"Luxury,High-Performance",Compact,Convertible,25,18
Porsche,911,350,6,MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Coupe,27,19
Porsche,911,400,6,MANUAL,rear wheel drive,2,"Luxury,High-Performance",Compact,Coupe,27,19
Porsche,911,430,6,MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Convertible,25,18
Porsche,911,350,6,MANUAL,rear wheel drive,2,"Luxury,High-Performance",Compact,Coupe,27,19
Porsche,911,520,6,AUTOMATED_MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Coupe,24,17
Porsche,911,350,6,MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Convertible,26,19
Porsche,911,350,6,MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Coupe,26,18
Porsche,911,430,6,MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Coupe,26,18
Porsche,911,430,6,MANUAL,rear wheel drive,2,"Luxury,High-Performance",Compact,Coupe,26,18
Porsche,911,350,6,MANUAL,rear wheel drive,2,"Luxury,High-Performance",Compact,Coupe,27,19
Porsche,911,560,6,AUTOMATED_MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Convertible,24,17
Porsche,911,350,6,MANUAL,rear wheel drive,2,"Luxury,High-Performance",Compact,Convertible,27,19
Porsche,911,400,6,MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Coupe,26,18
Porsche,911,350,6,MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Coupe,27,19
Porsche,911,400,6,MANUAL,rear wheel drive,2,"Luxury,High-Performance",Compact,Convertible,27,19
Porsche,911,400,6,MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Convertible,26,18
Porsche,911,350,6,MANUAL,rear wheel drive,2,"Luxury,High-Performance",Compact,Convertible,27,19
Porsche,911,520,6,AUTOMATED_MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Convertible,24,17
Porsche,911,560,6,AUTOMATED_MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Coupe,24,17
Porsche,911,475,6,AUTOMATED_MANUAL,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Compact,Coupe,20,15
Porsche,911,500,6,AUTOMATED_MANUAL,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Compact,Coupe,20,14
Porsche,911,540,6,AUTOMATED_MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Coupe,29,20
Porsche,911,370,6,MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Coupe,28,19
Porsche,911,580,6,AUTOMATED_MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Convertible,28,20
Porsche,911,420,6,MANUAL,rear wheel drive,2,"Luxury,High-Performance",Compact,Convertible,28,20
Porsche,911,420,6,MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Coupe,28,20
Porsche,911,420,6,MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Coupe,28,20
Porsche,911,420,6,MANUAL,rear wheel drive,2,"Luxury,High-Performance",Compact,Coupe,28,20
Porsche,911,370,6,MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Coupe,29,20
Porsche,911,370,6,MANUAL,rear wheel drive,2,"Luxury,High-Performance",Compact,Convertible,29,20
Porsche,911,540,6,AUTOMATED_MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Convertible,29,20
Porsche,911,580,6,AUTOMATED_MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Coupe,28,20
Porsche,911,370,6,MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Convertible,29,20
Porsche,911,420,6,MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Convertible,28,20
Porsche,911,370,6,MANUAL,rear wheel drive,2,"Luxury,High-Performance",Compact,Coupe,29,20
Porsche,928,345,8,MANUAL,rear wheel drive,2,"Hatchback,Luxury,Performance",Compact,2dr Hatchback,17,11
Porsche,928,345,8,MANUAL,rear wheel drive,2,"Hatchback,Luxury,Performance",Compact,2dr Hatchback,17,11
Porsche,928,345,8,MANUAL,rear wheel drive,2,"Hatchback,Luxury,Performance",Compact,2dr Hatchback,17,11
Mazda,929,195,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,Sedan,22,17
Mazda,929,193,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,Sedan,22,17
Mazda,929,193,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,Sedan,22,17
Volvo,940,114,4,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,25,17
Volvo,940,114,4,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Wagon,25,17
Volvo,940,162,4,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,22,17
Volvo,940,114,4,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,25,17
Volvo,940,114,4,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Wagon,25,17
Volvo,940,162,4,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Wagon,22,17
Volvo,940,114,4,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,24,17
Volvo,940,114,4,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Wagon,24,17
Volvo,940,162,4,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,22,17
Volvo,940,162,4,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Wagon,22,17
Volvo,940,162,4,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,22,17
Volvo,940,162,4,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Wagon,24,17
Volvo,940,162,4,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Wagon,22,17
Volvo,940,114,4,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,24,17
Porsche,944,208,4,MANUAL,rear wheel drive,2,"Hatchback,Luxury,Performance",Compact,2dr Hatchback,24,15
Porsche,944,208,4,MANUAL,rear wheel drive,2,"Luxury,Performance",Compact,Convertible,24,15
Porsche,944,208,4,MANUAL,rear wheel drive,2,"Luxury,Performance",Compact,Convertible,24,15
Porsche,944,208,4,MANUAL,rear wheel drive,2,"Hatchback,Luxury,Performance",Compact,2dr Hatchback,24,15
Volvo,960,181,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Wagon,23,15
Volvo,960,181,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,23,15
Volvo,960,181,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,24,16
Volvo,960,181,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Wagon,24,16
Volvo,960,181,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Wagon,24,16
Volvo,960,181,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,24,16
Porsche,968,236,4,MANUAL,rear wheel drive,2,"Luxury,Performance",Compact,Convertible,24,15
Porsche,968,236,4,MANUAL,rear wheel drive,2,"Luxury,Performance",Compact,Coupe,24,15
Porsche,968,236,4,MANUAL,rear wheel drive,2,"Luxury,Performance",Compact,Coupe,24,15
Porsche,968,236,4,MANUAL,rear wheel drive,2,"Luxury,Performance",Compact,Convertible,24,15
Porsche,968,236,4,MANUAL,rear wheel drive,2,"Luxury,Performance",Compact,Coupe,24,15
Porsche,968,236,4,MANUAL,rear wheel drive,2,"Luxury,Performance",Compact,Convertible,24,15
Audi,A3,150,4,AUTOMATED_MANUAL,front wheel drive,4,"Diesel,Luxury",Compact,Sedan,43,31
Audi,A3,150,4,AUTOMATED_MANUAL,front wheel drive,4,"Diesel,Luxury",Compact,Sedan,43,31
Audi,A3,220,4,AUTOMATED_MANUAL,all wheel drive,4,Luxury,Compact,Sedan,33,24
Audi,A3,170,4,AUTOMATED_MANUAL,front wheel drive,2,Luxury,Compact,Convertible,35,24
Audi,A3,170,4,AUTOMATED_MANUAL,front wheel drive,4,Luxury,Compact,Sedan,33,23
Audi,A3,220,4,AUTOMATED_MANUAL,all wheel drive,4,Luxury,Compact,Sedan,33,24
Audi,A3,170,4,AUTOMATED_MANUAL,front wheel drive,2,Luxury,Compact,Convertible,35,24
Audi,A3,220,4,AUTOMATED_MANUAL,all wheel drive,4,Luxury,Compact,Sedan,33,24
Audi,A3,150,4,AUTOMATED_MANUAL,front wheel drive,4,"Diesel,Luxury",Compact,Sedan,43,31
Audi,A3,220,4,AUTOMATED_MANUAL,all wheel drive,2,Luxury,Compact,Convertible,32,23
Audi,A3,170,4,AUTOMATED_MANUAL,front wheel drive,4,Luxury,Compact,Sedan,33,23
Audi,A3,170,4,AUTOMATED_MANUAL,front wheel drive,2,Luxury,Compact,Convertible,35,24
Audi,A3,220,4,AUTOMATED_MANUAL,all wheel drive,2,Luxury,Compact,Convertible,32,23
Audi,A3,220,4,AUTOMATED_MANUAL,all wheel drive,2,Luxury,Compact,Convertible,32,23
Audi,A3,170,4,AUTOMATED_MANUAL,front wheel drive,4,Luxury,Compact,Sedan,33,23
Audi,A3,220,4,AUTOMATED_MANUAL,all wheel drive,4,Luxury,Compact,Sedan,33,24
Audi,A3,220,4,AUTOMATED_MANUAL,all wheel drive,2,Luxury,Compact,Convertible,32,23
Audi,A3,220,4,AUTOMATED_MANUAL,all wheel drive,4,Luxury,Compact,Sedan,33,24
Audi,A3,150,4,AUTOMATED_MANUAL,front wheel drive,4,"Diesel,Luxury",Compact,Sedan,43,31
Audi,A3,220,4,AUTOMATED_MANUAL,all wheel drive,4,Luxury,Compact,Sedan,33,24
Audi,A3,170,4,AUTOMATED_MANUAL,front wheel drive,2,Luxury,Compact,Convertible,35,24
Audi,A3,170,4,AUTOMATED_MANUAL,front wheel drive,2,Luxury,Compact,Convertible,35,24
Audi,A3,170,4,AUTOMATED_MANUAL,front wheel drive,4,Luxury,Compact,Sedan,33,23
Audi,A3,170,4,AUTOMATED_MANUAL,front wheel drive,2,Luxury,Compact,Convertible,35,24
Audi,A3,220,4,AUTOMATED_MANUAL,all wheel drive,2,Luxury,Compact,Convertible,32,23
Audi,A3,150,4,AUTOMATED_MANUAL,front wheel drive,4,"Diesel,Luxury",Compact,Sedan,43,31
Audi,A3,170,4,AUTOMATED_MANUAL,front wheel drive,4,Luxury,Compact,Sedan,33,23
Audi,A3,150,4,AUTOMATED_MANUAL,front wheel drive,4,"Diesel,Luxury",Compact,Sedan,43,31
Audi,A3,220,4,AUTOMATED_MANUAL,all wheel drive,2,Luxury,Compact,Convertible,32,23
Audi,A3,220,4,AUTOMATED_MANUAL,all wheel drive,4,Luxury,Compact,Sedan,33,24
Audi,A3,170,4,AUTOMATED_MANUAL,front wheel drive,4,Luxury,Compact,Sedan,33,23
Audi,A3,170,4,AUTOMATED_MANUAL,front wheel drive,4,Luxury,Compact,Sedan,33,23
Audi,A3,170,4,AUTOMATED_MANUAL,front wheel drive,2,Luxury,Compact,Convertible,35,24
Audi,A3,220,4,AUTOMATED_MANUAL,all wheel drive,2,Luxury,Compact,Convertible,32,23
Audi,A3,150,4,AUTOMATED_MANUAL,front wheel drive,4,"Diesel,Luxury",Compact,Sedan,43,31
Audi,A3,220,4,AUTOMATED_MANUAL,all wheel drive,4,Luxury,Compact,Sedan,35,26
Audi,A3,186,4,AUTOMATED_MANUAL,front wheel drive,4,Luxury,Compact,Sedan,35,26
Audi,A3,220,4,AUTOMATED_MANUAL,all wheel drive,4,Luxury,Compact,Sedan,35,26
Audi,A3,186,4,AUTOMATED_MANUAL,front wheel drive,2,Luxury,Compact,Convertible,34,25
Audi,A3,186,4,AUTOMATED_MANUAL,front wheel drive,4,Luxury,Compact,Sedan,35,26
Audi,A3,220,4,AUTOMATED_MANUAL,all wheel drive,2,Luxury,Compact,Convertible,34,25
Audi,A3,220,4,AUTOMATED_MANUAL,all wheel drive,2,Luxury,Compact,Convertible,34,25
Audi,A3,220,4,AUTOMATED_MANUAL,all wheel drive,2,Luxury,Compact,Convertible,34,25
Audi,A3,186,4,AUTOMATED_MANUAL,front wheel drive,4,Luxury,Compact,Sedan,35,26
Audi,A3,186,4,AUTOMATED_MANUAL,front wheel drive,2,Luxury,Compact,Convertible,34,25
Audi,A3,186,4,AUTOMATED_MANUAL,front wheel drive,2,Luxury,Compact,Convertible,34,25
Audi,A3,220,4,AUTOMATED_MANUAL,all wheel drive,4,Luxury,Compact,Sedan,35,26
Audi,A4 allroad,252,4,AUTOMATED_MANUAL,all wheel drive,4,Luxury,Midsize,Wagon,28,23
Audi,A4 allroad,252,4,AUTOMATED_MANUAL,all wheel drive,4,Luxury,Midsize,Wagon,28,23
Audi,A4 allroad,252,4,AUTOMATED_MANUAL,all wheel drive,4,Luxury,Midsize,Wagon,28,23
Audi,A4,220,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,31,22
Audi,A4,220,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,31,22
Audi,A4,220,4,MANUAL,all wheel drive,4,Luxury,Midsize,Sedan,32,22
Audi,A4,220,4,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,32,24
Audi,A4,220,4,MANUAL,all wheel drive,4,Luxury,Midsize,Sedan,32,22
Audi,A4,220,4,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,32,24
Audi,A4,220,4,MANUAL,all wheel drive,4,Luxury,Midsize,Sedan,32,22
Audi,A4,220,4,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,32,24
Audi,A4,220,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,31,22
Audi,A4,220,4,MANUAL,all wheel drive,4,Luxury,Midsize,Sedan,32,22
Audi,A4,220,4,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,31,22
Audi,A4,220,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,31,22
Audi,A4,220,4,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,31,22
Audi,A4,220,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,31,22
Audi,A4,220,4,MANUAL,all wheel drive,4,Luxury,Midsize,Sedan,32,22
Audi,A4,252,4,AUTOMATED_MANUAL,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,33,25
Audi,A4,190,4,AUTOMATED_MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,37,27
Audi,A4,252,4,AUTOMATED_MANUAL,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,31,24
Audi,A4,252,4,AUTOMATED_MANUAL,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,31,24
Audi,A4,252,4,AUTOMATED_MANUAL,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,33,25
Audi,A4,252,4,AUTOMATED_MANUAL,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,33,25
Audi,A4,252,4,AUTOMATED_MANUAL,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,31,24
Audi,A4,190,4,AUTOMATED_MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,37,27
Audi,A4,190,4,AUTOMATED_MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,37,27
Audi,A4,252,4,AUTOMATED_MANUAL,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,31,24
Audi,A5,220,4,AUTOMATIC,all wheel drive,2,Luxury,Midsize,Coupe,31,22
Audi,A5,220,4,AUTOMATIC,all wheel drive,2,Luxury,Midsize,Coupe,31,22
Audi,A5,220,4,AUTOMATIC,all wheel drive,2,Luxury,Midsize,Convertible,29,21
Audi,A5,220,4,AUTOMATIC,all wheel drive,2,Luxury,Midsize,Convertible,29,21
Audi,A5,220,4,MANUAL,all wheel drive,2,Luxury,Midsize,Coupe,32,22
Audi,A5,220,4,MANUAL,all wheel drive,2,Luxury,Midsize,Coupe,32,22
Audi,A5,220,4,MANUAL,all wheel drive,2,"Flex Fuel,Luxury",Midsize,Coupe,32,23
Audi,A5,220,4,AUTOMATIC,all wheel drive,2,"Flex Fuel,Luxury",Midsize,Convertible,21,15
Audi,A5,220,4,AUTOMATIC,all wheel drive,2,"Flex Fuel,Luxury",Midsize,Coupe,22,15
Audi,A6,240,6,AUTOMATIC,all wheel drive,4,"Diesel,Luxury",Midsize,Sedan,38,24
Audi,A6,220,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,29,20
Audi,A6,220,4,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,33,25
Audi,A6,310,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,27,18
Audi,A6,220,4,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,33,25
Audi,A6,310,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,27,18
Audi,A6,220,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,29,20
Audi,A6,240,6,AUTOMATIC,all wheel drive,4,"Diesel,Luxury",Midsize,Sedan,38,24
Audi,A6,252,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,32,22
Audi,A6,252,4,AUTOMATED_MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,35,24
Audi,A6,252,4,AUTOMATED_MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,35,24
Audi,A6,240,6,AUTOMATIC,all wheel drive,4,"Diesel,Luxury",Midsize,Sedan,38,25
Audi,A6,333,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,30,20
Audi,A6,333,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,30,20
Audi,A6,240,6,AUTOMATIC,all wheel drive,4,"Diesel,Luxury",Midsize,Sedan,38,25
Audi,A6,252,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,32,22
Audi,A6,252,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,31,22
Audi,A6,333,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,31,22
Audi,A6,340,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,31,22
Audi,A6,333,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,29,21
Audi,A6,252,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,32,22
Audi,A6,252,4,AUTOMATED_MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,354,24
Audi,A6,252,4,AUTOMATED_MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,34,24
Audi,A7,310,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,28,18
Audi,A7,310,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,28,18
Audi,A7,240,6,AUTOMATIC,all wheel drive,4,"Diesel,Luxury",Large,Sedan,38,24
Audi,A7,240,6,AUTOMATIC,all wheel drive,4,"Diesel,Luxury",Large,Sedan,38,24
Audi,A7,240,6,AUTOMATIC,all wheel drive,4,"Diesel,Luxury",Large,Sedan,38,25
Audi,A7,333,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,30,20
Audi,A7,240,6,AUTOMATIC,all wheel drive,4,"Diesel,Luxury",Large,Sedan,35,24
Audi,A7,333,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,30,20
Audi,A7,333,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,29,21
Audi,A7,333,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,29,21
Audi,A8,240,6,AUTOMATIC,all wheel drive,4,"Diesel,Luxury",Large,Sedan,36,24
Audi,A8,500,12,AUTOMATIC,all wheel drive,4,"Luxury,High-Performance",Large,Sedan,22,14
Audi,A8,450,8,AUTOMATIC,all wheel drive,4,"Luxury,High-Performance",Large,Sedan,29,18
Audi,A8,333,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,28,18
Audi,A8,450,8,AUTOMATIC,all wheel drive,4,"Luxury,High-Performance",Large,Sedan,29,18
