source,f_count,f_sum,f_min,f_max,f_mean,f_median,g_count,g_sum,g_min,g_max,g_mean,g_median,l_count,l_sum,l_min,l_max,l_mean,l_median
Datamation,3.0,0.00044750738387183393,4.475073838718339e-05,0.00022375369193591694,0.000149169127957278,0.00017900295354873356,4,0.002952755905511811,0.0,0.001968503937007874,0.0007381889763779527,0.0004921259842519685,4,0.0032938400275306034,9.832358291136128e-05,0.0012782065778476968,0.0008234600068826508,0.0009586549333857725
Tampa Bay Business Journal,1.0,0.0003132551687102837,0.0003132551687102837,0.0003132551687102837,0.0003132551687102837,0.0003132551687102837,1,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,1,0.001229044786392016,0.001229044786392016,0.001229044786392016,0.001229044786392016,0.001229044786392016
Vancity Buzz,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.001229044786392016,0.001229044786392016,0.001229044786392016,0.001229044786392016,0.001229044786392016
GSMArena.com,36.0,0.04703302604492974,0.000581759599033384,0.002416539872907903,0.0013064729456924928,0.0012530206748411349,37,0.09055118110236215,0.0,0.03248031496062992,0.002447329218982761,0.000984251968503937,37,0.003982105107910131,0.0,0.001229044786392016,0.00010762446237594948,4.916179145568064e-05
OPEN MINDS (registration),1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.001229044786392016,0.001229044786392016,0.001229044786392016,0.001229044786392016,0.001229044786392016
The Holmes Report,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.001229044786392016,0.001229044786392016,0.001229044786392016,0.001229044786392016,0.001229044786392016
ChannelBuzz.ca,1.0,0.00013425221516155016,0.00013425221516155016,0.00013425221516155016,0.00013425221516155016,0.00013425221516155016,1,0.0,0.0,0.0,0.0,0.0,1,0.001229044786392016,0.001229044786392016,0.001229044786392016,0.001229044786392016,0.001229044786392016
AllAfrica.com,7.0,0.0004922581222590173,0.0,0.0003580059070974671,7.032258889414533e-05,0.0,9,0.000984251968503937,0.0,0.000984251968503937,0.00010936132983377078,0.0,9,0.0013273683693033772,0.0,0.001229044786392016,0.0001474853743670419,0.0
newsBTC,5.0,0.0036248098093618546,0.0004475073838718339,0.0012530206748411349,0.0007249619618723709,0.000581759599033384,5,0.0187007874015748,0.001968503937007874,0.010826771653543307,0.00374015748031496,0.001968503937007874,5,0.0018681480753158645,0.0,0.001229044786392016,0.0003736296150631729,0.0002458089572784032
The Hill,9.0,0.1227960261344312,4.475073838718339e-05,0.062158775619797726,0.01364400290382569,0.0003580059070974671,9,0.10531496062992125,0.0,0.08267716535433071,0.011701662292213472,0.002952755905511811,9,0.0028513839044294774,0.0,0.0011798829949363355,0.0003168204338254975,9.832358291136128e-05
Billboard,2.0,0.002192786180971986,0.0004922581222590172,0.0017005280587129687,0.001096393090485993,0.001096393090485993,2,0.0,0.0,0.0,0.0,0.0,2,0.0015731773265817805,0.00039329433164544513,0.0011798829949363355,0.0007865886632908903,0.0007865886632908903
Techworm,18.0,0.10359795936632955,0.0011187684596795848,0.021569855902622392,0.005755442187018308,0.003870938870491363,19,0.030511811023622038,0.0,0.00984251968503937,0.0016058847907169493,0.000984251968503937,19,0.00526031168575783,0.0,0.0011798829949363355,0.0002768585097767279,0.00014748537436704194
Sputnik International,3.0,0.015528506220352635,0.00013425221516155016,0.015260001790029535,0.005176168740117545,0.00013425221516155016,4,0.013779527559055118,0.0,0.00984251968503937,0.0034448818897637795,0.001968503937007874,4,0.0012782065778476966,0.0,0.0011798829949363355,0.00031955164446192415,4.916179145568064e-05
IPWatchdog.com,1.0,0.0004922581222590172,0.0004922581222590172,0.0004922581222590172,0.0004922581222590172,0.0004922581222590172,1,0.008858267716535433,0.008858267716535433,0.008858267716535433,0.008858267716535433,0.008858267716535433,1,0.0011798829949363355,0.0011798829949363355,0.0011798829949363355,0.0011798829949363355,0.0011798829949363355
3DPrint.com,1.0,0.0009845162445180345,0.0009845162445180345,0.0009845162445180345,0.0009845162445180345,0.0009845162445180345,1,0.001968503937007874,0.001968503937007874,0.001968503937007874,0.001968503937007874,0.001968503937007874,1,0.0011798829949363355,0.0011798829949363355,0.0011798829949363355,0.0011798829949363355,0.0011798829949363355
Newsweek,6.0,0.007562874787433992,4.475073838718339e-05,0.0032668039022643873,0.0012604791312389987,0.0010516423520988095,8,0.025590551181102365,0.0,0.006889763779527559,0.0031988188976377957,0.0034448818897637795,8,0.002900545695885158,0.0,0.0011798829949363355,0.00036256821198564477,0.00019664716582272257
Design Week,,,,,,,1,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,1,0.0011798829949363355,0.0011798829949363355,0.0011798829949363355,0.0011798829949363355,0.0011798829949363355
San Francisco Business Times (blog),,,,,,,2,0.008858267716535433,0.000984251968503937,0.007874015748031496,0.0044291338582677165,0.0044291338582677165,2,0.0012782065778476966,0.00014748537436704194,0.0011307212034806547,0.0006391032889238483,0.0006391032889238483
"Nathan McAlone, Business Insider via Yahoo! Finance",1.0,0.0002685044303231003,0.0002685044303231003,0.0002685044303231003,0.0002685044303231003,0.0002685044303231003,1,0.0,0.0,0.0,0.0,0.0,1,0.0011307212034806547,0.0011307212034806547,0.0011307212034806547,0.0011307212034806547,0.0011307212034806547
Clapway,23.0,0.0029982994719412867,0.0,0.0008502640293564844,0.0001303608466061429,8.950147677436678e-05,24,0.03937007874015747,0.0,0.004921259842519685,0.0016404199475065614,0.0014763779527559055,24,0.0032938400275306042,0.0,0.0011307212034806547,0.00013724333448044185,4.916179145568064e-05
Salon,2.0,0.016020764342611654,4.475073838718339e-05,0.01597601360422447,0.008010382171305827,0.008010382171305827,2,0.00984251968503937,0.0,0.00984251968503937,0.004921259842519685,0.004921259842519685,2,0.0011307212034806547,0.0,0.0011307212034806547,0.0005653606017403274,0.0005653606017403274
ETCIO.com,7.0,0.00044750738387183393,0.0,8.950147677436678e-05,6.392962626740484e-05,8.950147677436678e-05,8,0.002952755905511811,0.0,0.000984251968503937,0.00036909448818897637,0.0,8,0.001917309866771545,0.0,0.0011307212034806547,0.00023966373334644313,7.374268718352097e-05
CBS News,6.0,0.006130851159044124,0.00017900295354873356,0.003132551687102837,0.001021808526507354,0.0006712610758077507,6,0.03444881889763779,0.0,0.024606299212598427,0.005741469816272965,0.0014763779527559055,6,0.0014256919522147387,0.0,0.0010815594120249742,0.0002376153253691231,0.0
Talkin' Cloud,12.0,0.002685044303231003,0.0,0.0009845162445180345,0.0002237536919359169,0.00020137832274232526,12,0.020669291338582675,0.0,0.014763779527559055,0.0017224409448818895,0.0,12,0.006587680055061208,0.0,0.0010815594120249742,0.0005489733379217673,0.0006391032889238484
Liverpool Echo,,,,,,,1,0.0,0.0,0.0,0.0,0.0,1,0.0010815594120249742,0.0010815594120249742,0.0010815594120249742,0.0010815594120249742,0.0010815594120249742
Hindu Business Line,8.0,0.0007607625525821177,4.475073838718339e-05,0.00022375369193591694,9.509531907276471e-05,8.950147677436678e-05,8,0.002952755905511811,0.0,0.001968503937007874,0.00036909448818897637,0.0,8,0.0030480310702521995,0.0,0.0010815594120249742,0.00038100388378152494,0.00036871343591760486
TechWorld,1.0,0.00017900295354873356,0.00017900295354873356,0.00017900295354873356,0.00017900295354873356,0.00017900295354873356,1,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,1,0.0010815594120249742,0.0010815594120249742,0.0010815594120249742,0.0010815594120249742,0.0010815594120249742
No Jitter,2.0,0.0004922581222590173,0.00013425221516155016,0.0003580059070974671,0.00024612906112950867,0.00024612906112950867,2,0.007874015748031496,0.002952755905511811,0.004921259842519685,0.003937007874015748,0.003937007874015748,2,0.0012782065778476968,0.00019664716582272257,0.0010815594120249742,0.0006391032889238484,0.0006391032889238484
Military Times,1.0,0.0019242817506488856,0.0019242817506488856,0.0019242817506488856,0.0019242817506488856,0.0019242817506488856,1,0.0,0.0,0.0,0.0,0.0,1,0.0010815594120249742,0.0010815594120249742,0.0010815594120249742,0.0010815594120249742,0.0010815594120249742
BizTech Magazine,2.0,4.475073838718339e-05,0.0,4.475073838718339e-05,2.2375369193591695e-05,2.2375369193591695e-05,2,0.001968503937007874,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,2,0.0013765301607590581,0.0002949707487340839,0.0010815594120249742,0.0006882650803795291,0.0006882650803795291
IGN,25.0,0.08117783943435067,0.000805513290969301,0.007428622572272442,0.003247113577374027,0.0023717891345207197,32,0.07086614173228345,0.0,0.01968503937007874,0.002214566929133858,0.000984251968503937,32,0.0018189862838601837,0.0,0.0010815594120249742,5.684332137063074e-05,0.0
Cult of Mac,5.0,0.020585339658104357,0.0007607625525821177,0.009039649154211045,0.004117067931620871,0.003222053163877204,5,0.01968503937007874,0.000984251968503937,0.005905511811023622,0.003937007874015748,0.004921259842519685,5,0.0014256919522147387,0.0,0.0010815594120249742,0.0002851383904429477,0.00014748537436704194
Windows Report,29.0,0.0016110265819386017,0.0,0.0002685044303231003,5.5552640756503506e-05,4.475073838718339e-05,37,0.00984251968503937,0.0,0.002952755905511811,0.0002660140455416046,0.0,37,0.002458089572784032,0.0,0.0010815594120249742,6.643485331848736e-05,0.0
Observer,5.0,0.004430323100331156,0.00022375369193591694,0.0030430502103284706,0.0008860646200662311,0.0003580059070974671,5,0.002952755905511811,0.0,0.001968503937007874,0.0005905511811023622,0.0,5,0.002113957032594268,0.0,0.0010815594120249742,0.0004227914065188536,0.00039329433164544513
Slate Magazine (blog),2.0,0.0028192965183925535,0.000805513290969301,0.0020137832274232524,0.0014096482591962767,0.0014096482591962767,2,0.004921259842519685,0.000984251968503937,0.003937007874015748,0.0024606299212598425,0.0024606299212598425,2,0.0012782065778476968,0.00019664716582272257,0.0010815594120249742,0.0006391032889238484,0.0006391032889238484
Microsoft - Channel 9,5.0,0.002998299471941287,0.0002685044303231003,0.0010740177212924013,0.0005996598943882575,0.0005370088606462006,6,0.004921259842519685,0.0,0.001968503937007874,0.0008202099737532808,0.000984251968503937,6,0.0024089277813283514,0.0,0.0010815594120249742,0.0004014879635547252,0.0002949707487340838
Yahoo News UK,5.0,0.004206569408395239,0.0,0.004117067931620872,0.0008413138816790478,4.475073838718339e-05,5,0.004921259842519685,0.0,0.004921259842519685,0.000984251968503937,0.0,5,0.0010323976205692934,0.0,0.0010323976205692934,0.00020647952411385868,0.0
The Architect's Newspaper,2.0,0.006667860019690325,0.0002685044303231003,0.006399355589367225,0.0033339300098451626,0.0033339300098451626,2,0.000984251968503937,0.0,0.000984251968503937,0.0004921259842519685,0.0004921259842519685,2,0.0017206627009488224,0.0006882650803795291,0.0010323976205692934,0.0008603313504744112,0.0008603313504744112
Vanity Fair,1.0,0.0005370088606462006,0.0005370088606462006,0.0005370088606462006,0.0005370088606462006,0.0005370088606462006,1,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,1,0.0010323976205692934,0.0010323976205692934,0.0010323976205692934,0.0010323976205692934,0.0010323976205692934
Wareable,12.0,0.0012977714132283182,0.0,0.0004027566454846505,0.00010814761776902652,8.950147677436678e-05,14,0.017716535433070862,0.0,0.006889763779527559,0.0012654668166479188,0.0,14,0.003736296150631729,0.0,0.0010323976205692934,0.00026687829647369495,7.374268718352096e-05
Gizmodo Australia,16.0,0.003624809809361854,4.475073838718339e-05,0.0006712610758077508,0.00022655061308511588,0.00017900295354873356,18,0.011811023622047244,0.0,0.003937007874015748,0.0006561679790026247,0.0,18,0.0032938400275306025,0.0,0.0010323976205692934,0.00018299111264058902,4.916179145568064e-05
Techradar India,6.0,0.0017005280587129687,0.0,0.0008502640293564844,0.0002834213431188281,0.00020137832274232526,6,0.015748031496062992,0.0,0.012795275590551181,0.0026246719160104987,0.0004921259842519685,6,0.001229044786392016,0.0,0.0010323976205692934,0.00020484079773200269,2.458089572784032e-05
WebProNews,30.0,0.004475073838718339,0.0,0.0004027566454846505,0.00014916912795727796,0.00013425221516155016,30,0.0374015748031496,0.0,0.007874015748031496,0.0012467191601049866,0.000984251968503937,30,0.007472592301263459,0.0,0.0010323976205692934,0.0002490864100421153,0.0001229044786392016
Dezeen,1.0,0.0010740177212924013,0.0010740177212924013,0.0010740177212924013,0.0010740177212924013,0.0010740177212924013,1,0.007874015748031496,0.007874015748031496,0.007874015748031496,0.007874015748031496,0.007874015748031496,1,0.0010323976205692934,0.0010323976205692934,0.0010323976205692934,0.0010323976205692934,0.0010323976205692934
ITProPortal,35.0,0.001611026581938602,0.0,0.00017900295354873356,4.602933091253148e-05,4.475073838718339e-05,36,0.027559055118110236,0.0,0.005905511811023622,0.0007655293088363954,0.0,36,0.005899414974681676,0.0,0.0010323976205692934,0.00016387263818560212,4.916179145568064e-05
U.S. News & World Report,1.0,0.00013425221516155016,0.00013425221516155016,0.00013425221516155016,0.00013425221516155016,0.00013425221516155016,2,0.0,0.0,0.0,0.0,0.0,2,0.0014748537436704192,0.0004424561231011258,0.0010323976205692934,0.0007374268718352096,0.0007374268718352096
Top Tech News,11.0,4.475073838718339e-05,0.0,4.475073838718339e-05,4.068248944289399e-06,0.0,13,0.000984251968503937,0.0,0.000984251968503937,7.571168988491823e-05,0.0,13,0.001474853743670419,0.0,0.0010323976205692934,0.00011345028797464762,0.0
Tech Cocktail,1.0,4.475073838718339e-05,4.475073838718339e-05,4.475073838718339e-05,4.475073838718339e-05,4.475073838718339e-05,1,0.001968503937007874,0.001968503937007874,0.001968503937007874,0.001968503937007874,0.001968503937007874,1,0.0010323976205692934,0.0010323976205692934,0.0010323976205692934,0.0010323976205692934,0.0010323976205692934
SiliconBeat,1.0,0.001834780273874519,0.001834780273874519,0.001834780273874519,0.001834780273874519,0.001834780273874519,2,0.006889763779527559,0.001968503937007874,0.004921259842519685,0.0034448818897637795,0.0034448818897637795,2,0.0011798829949363353,0.00014748537436704194,0.0010323976205692934,0.0005899414974681676,0.0005899414974681676
TASS,1.0,0.0002685044303231003,0.0002685044303231003,0.0002685044303231003,0.0002685044303231003,0.0002685044303231003,1,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,1,0.0010323976205692934,0.0010323976205692934,0.0010323976205692934,0.0010323976205692934,0.0010323976205692934
Gotta Be Mobile,14.0,0.0012082699364539514,0.0,0.0004027566454846505,8.630499546099653e-05,6.712610758077508e-05,15,0.006889763779527559,0.0,0.003937007874015748,0.00045931758530183726,0.0,15,0.0014748537436704192,0.0,0.0010323976205692934,9.832358291136128e-05,0.0
MERRY JANE,,,,,,,2,0.002952755905511811,0.0,0.002952755905511811,0.0014763779527559055,0.0014763779527559055,2,0.0010323976205692934,0.0,0.0010323976205692934,0.0005161988102846467,0.0005161988102846467
Gigaom,1.0,0.0002685044303231003,0.0002685044303231003,0.0002685044303231003,0.0002685044303231003,0.0002685044303231003,1,0.002952755905511811,0.002952755905511811,0.002952755905511811,0.002952755905511811,0.002952755905511811,1,0.0010323976205692934,0.0010323976205692934,0.0010323976205692934,0.0010323976205692934,0.0010323976205692934
The TechNews,1.0,0.00017900295354873356,0.00017900295354873356,0.00017900295354873356,0.00017900295354873356,0.00017900295354873356,2,0.0,0.0,0.0,0.0,0.0,2,0.0010323976205692934,0.0,0.0010323976205692934,0.0005161988102846467,0.0005161988102846467
TheWrap,1.0,0.0,0.0,0.0,0.0,0.0,2,0.000984251968503937,0.0,0.000984251968503937,0.0004921259842519685,0.0004921259842519685,2,0.0010323976205692934,4.916179145568064e-05,0.0009832358291136129,0.0005161988102846467,0.0005161988102846467
U.S. News & World Report (blog),1.0,0.004833079745815806,0.004833079745815806,0.004833079745815806,0.004833079745815806,0.004833079745815806,1,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,1,0.0009832358291136129,0.0009832358291136129,0.0009832358291136129,0.0009832358291136129,0.0009832358291136129
Wall Street Journal (subscription),1.0,0.005056833437751723,0.005056833437751723,0.005056833437751723,0.005056833437751723,0.005056833437751723,1,0.002952755905511811,0.002952755905511811,0.002952755905511811,0.002952755905511811,0.002952755905511811,1,0.0009832358291136129,0.0009832358291136129,0.0009832358291136129,0.0009832358291136129,0.0009832358291136129
